"sentID"	"nw"	"wordID"	"length"	"freq"	"code"1	11	1	3	112.096683	9
104	10	6	3	5100.873240	9
104	10	7	8	60.822588	0
104	10	8	7	24.925816	1
104	10	9	3	24738.590200	2
104	10	10	5	255.937198	9
105	7	1	3	4044.097128	9
105	7	2	5	77.352597	0
105	7	3	7	22.865696	1
105	7	4	3	375.072624	2
105	7	5	3	1297.736565	9
105	7	6	6	4.618920	9
105	7	7	3	280.200833	9
106	7	1	3	2141.380192	9
106	7	2	9	2.517924	0
106	7	3	7	26.814259	1
106	7	4	6	178.829853	2
106	7	5	3	9532.828816	9
106	7	6	6	46.794152	9
106	7	7	9	1.921144	9
107	11	1	3	2141.380192	9
107	11	2	8	8.256830	9
107	11	3	6	11.306134	9
107	11	4	3	24738.590200	9
107	11	5	5	41.733778	0
107	11	6	7	26.519956	1
107	11	7	3	7101.077993	2
107	11	8	8	3.580685	9
107	11	9	2	13129.422120	9
107	11	10	8	0.008175	9
107	11	11	5	252.495490	9
108	9	1	3	1025.441034	9
108	9	2	8	11.510511	0
108	9	3	7	25.105668	1
108	9	4	9	1.226262	2
108	9	5	3	20527.116504	9
108	9	6	5	23.233575	9
108	9	7	3	5092.068680	9
108	9	8	3	20527.116504	9
108	9	9	16	0.735757	9
109	9	1	3	4044.097128	9
109	9	2	12	20.094344	9
109	9	3	6	395.510322	9
109	9	4	4	4544.812542	9
109	9	5	5	298.905413	0
109	9	6	7	25.440846	1
109	9	7	3	1407.184523	2
109	9	8	5	305.478177	9
109	9	9	12	10.038997	9
110	10	1	3	2141.380192	9
110	10	2	9	30.239617	9
110	10	3	6	8.224129	9
110	10	4	4	6557.467940	9
110	10	5	5	942.112454	9
110	10	6	3	9532.828816	9
110	10	7	10	2.313547	0
110	10	8	7	26.266529	1
110	10	9	3	24738.590200	2
110	10	10	15	0.449629	9
111	10	1	3	4044.097128	9
111	10	2	16	0.727582	9
111	10	3	6	395.510322	9
111	10	4	3	2370.658458	9
111	10	5	5	158.833610	0
111	10	6	7	27.394690	1
111	10	7	3	1694.489499	2
111	10	8	8	33.378848	9
111	10	9	5	681.172107	9
111	10	10	5	38.177619	9
112	9	1	3	71.000561	9
112	9	2	7	2.681426	9
112	9	3	5	1349.337664	9
112	9	4	4	4544.812542	9
112	9	5	4	113.592723	0
112	9	6	7	27.092212	1
112	9	7	3	1651.979088	2
112	9	8	9	0.000000	9
112	9	9	9	15.671626	9
113	7	1	2	1397.480704	9
113	7	2	3	2365.794286	9
113	7	3	4	4544.812542	9
113	7	4	7	20.682950	0
113	7	5	7	30.983549	1
113	7	6	3	1651.979088	2
113	7	7	8	0.425104	9
114	11	1	2	529.614318	9
114	11	2	4	118.342444	9
114	11	3	7	90.048495	9
114	11	4	2	4943.658296	9
114	11	5	3	7955.341048	9
114	11	6	5	2342.478960	9
114	11	7	8	96.089879	0
114	11	8	7	25.440846	1
114	11	9	5	942.112454	2
114	11	10	3	5535.509490	9
114	11	11	11	46.949479	9
